UserName,RecommendedHotel,predicted_rating
Sheh,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),8.817334
TSZ,HANZ Panorama Grand Residencé,8.893522
TSZ,HANZ Muong Thanh Vien Trieu Condo Hotel,8.730636
TSZ,Panorama Center Ocean View,8.566365
TSZ,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),8.474255
TSZ,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",8.228833
TSZ,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),8.015759
Seongmi,HANZ Panorama Grand Residencé,11.116901
Seongmi,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Seongmi,Panorama Center Ocean View,10.7079525
Seongmi,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Seongmi,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Seongmi,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Yoonji,HANZ Panorama Grand Residencé,10.227548
Yoonji,HANZ Muong Thanh Vien Trieu Condo Hotel,10.040231
Yoonji,Panorama Center Ocean View,9.851319
Yoonji,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.74539
Yoonji,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.463158
Yoonji,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),9.218122
Aiko,HANZ Panorama Grand Residencé,11.116901
Aiko,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Aiko,Panorama Center Ocean View,10.7079525
Aiko,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Aiko,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Aiko,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
SONGYI,HANZ Panorama Grand Residencé,10.672226
SONGYI,HANZ Muong Thanh Vien Trieu Condo Hotel,10.476761
SONGYI,Panorama Center Ocean View,10.279638
SONGYI,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.1691065
SONGYI,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.8745985
SONGYI,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),9.618911
HEEKYUNG,HANZ Panorama Grand Residencé,11.116901
HEEKYUNG,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
HEEKYUNG,Panorama Center Ocean View,10.7079525
HEEKYUNG,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
HEEKYUNG,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
HEEKYUNG,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Seungchan,HANZ Panorama Grand Residencé,11.116901
Seungchan,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Seungchan,Panorama Center Ocean View,10.7079525
Seungchan,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Seungchan,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Seungchan,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
KYONG-AH,HANZ Panorama Grand Residencé,8.893522
KYONG-AH,HANZ Muong Thanh Vien Trieu Condo Hotel,8.730636
KYONG-AH,Panorama Center Ocean View,8.566365
KYONG-AH,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),8.474255
KYONG-AH,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",8.228833
KYONG-AH,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),8.015759
JeongAh,HANZ Panorama Grand Residencé,11.116901
JeongAh,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
JeongAh,Panorama Center Ocean View,10.7079525
JeongAh,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
JeongAh,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
JeongAh,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Vicki,HANZ Panorama Grand Residencé,10.306025
Vicki,HANZ Muong Thanh Vien Trieu Condo Hotel,10.1111145
Vicki,Panorama Center Ocean View,10.029689
Vicki,Mia Resort Nha Trang,9.915804
Vicki,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.863684
Vicki,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.603452
Vicki,Gold Coast Hotel Nha Trang,9.443942
Bing,HANZ Panorama Grand Residencé,10.672226
Bing,HANZ Muong Thanh Vien Trieu Condo Hotel,10.476761
Bing,Panorama Center Ocean View,10.279638
Bing,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.1691065
Bing,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.8745985
Bing,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),9.618911
SUNGWOO,HANZ Panorama Grand Residencé,9.782872
SUNGWOO,HANZ Muong Thanh Vien Trieu Condo Hotel,9.603699
SUNGWOO,Panorama Center Ocean View,9.423
SUNGWOO,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.321679
SUNGWOO,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.051717
SUNGWOO,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),8.817334
Minkyoung,HANZ Panorama Grand Residencé,11.116901
Minkyoung,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Minkyoung,Panorama Center Ocean View,10.7079525
Minkyoung,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Minkyoung,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Minkyoung,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
leonardo,HANZ Panorama Grand Residencé,11.116901
leonardo,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
leonardo,Panorama Center Ocean View,10.7079525
leonardo,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
leonardo,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
leonardo,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Tasmyn,HANZ Panorama Grand Residencé,10.672226
Tasmyn,HANZ Muong Thanh Vien Trieu Condo Hotel,10.476761
Tasmyn,Panorama Center Ocean View,10.279638
Tasmyn,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.1691065
Tasmyn,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.8745985
Tasmyn,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),9.618911
YOONSUK,HANZ Panorama Grand Residencé,10.120083
YOONSUK,HANZ Muong Thanh Vien Trieu Condo Hotel,9.937389
YOONSUK,Panorama Center Ocean View,9.731645
YOONSUK,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.601395
YOONSUK,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.332845
YOONSUK,Mia Resort Nha Trang,9.169986
YOONSUK,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),9.103896
Janna,HANZ Panorama Grand Residencé,11.116901
Janna,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Janna,Panorama Center Ocean View,10.7079525
Janna,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Janna,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Janna,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Mohan,HANZ Panorama Grand Residencé,11.116901
Mohan,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Mohan,Panorama Center Ocean View,10.7079525
Mohan,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Mohan,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Mohan,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Hansol,HANZ Panorama Grand Residencé,11.116901
Hansol,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Hansol,Panorama Center Ocean View,10.7079525
Hansol,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Hansol,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Hansol,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Shubham,HANZ Panorama Grand Residencé,10.371422
Shubham,HANZ Muong Thanh Vien Trieu Condo Hotel,10.1780405
Shubham,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.986358
Shubham,Panorama Center Ocean View,9.97797
Shubham,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.612437
Shubham,Mia Resort Nha Trang,9.545591
Shubham,Gold Coast Hotel Nha Trang,9.434984
Sangwoon,HANZ Panorama Grand Residencé,11.116901
Sangwoon,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Sangwoon,Panorama Center Ocean View,10.7079525
Sangwoon,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Sangwoon,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Sangwoon,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Micheal,HANZ Panorama Grand Residencé,9.338196
Micheal,HANZ Muong Thanh Vien Trieu Condo Hotel,9.167165
Micheal,Panorama Center Ocean View,8.994681
Micheal,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),8.897965
Micheal,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",8.640274
Micheal,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),8.416546
Inchul,HANZ Panorama Grand Residencé,11.116901
Inchul,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Inchul,Panorama Center Ocean View,10.7079525
Inchul,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Inchul,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Inchul,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Leonie,HANZ Panorama Grand Residencé,9.782872
Leonie,HANZ Muong Thanh Vien Trieu Condo Hotel,9.603699
Leonie,Panorama Center Ocean View,9.423
Leonie,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.321679
Leonie,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.051717
Leonie,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),8.817334
Sa,Panorama Center Ocean View,10.606129
Sa,HANZ Panorama Grand Residencé,10.355787
Sa,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.299143
Sa,HANZ Muong Thanh Vien Trieu Condo Hotel,10.157371
Sa,Mia Resort Nha Trang,9.7784605
Sa,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.759633
Sa,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),9.732267
daehyun,HANZ Panorama Grand Residencé,11.116901
daehyun,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
daehyun,Panorama Center Ocean View,10.7079525
daehyun,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
daehyun,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
daehyun,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Ellayn,HANZ Panorama Grand Residencé,10.672226
Ellayn,HANZ Muong Thanh Vien Trieu Condo Hotel,10.476761
Ellayn,Panorama Center Ocean View,10.279638
Ellayn,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.1691065
Ellayn,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.8745985
Ellayn,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),9.618911
YUNGYEONG,HANZ Panorama Grand Residencé,11.116901
YUNGYEONG,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
YUNGYEONG,Panorama Center Ocean View,10.7079525
YUNGYEONG,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
YUNGYEONG,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
YUNGYEONG,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
MyungCheon,HANZ Panorama Grand Residencé,11.116901
MyungCheon,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
MyungCheon,Panorama Center Ocean View,10.7079525
MyungCheon,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
MyungCheon,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
MyungCheon,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Yew,HANZ Panorama Grand Residencé,9.807101
Yew,Panorama Center Ocean View,9.695422
Yew,HANZ Muong Thanh Vien Trieu Condo Hotel,9.628172
Yew,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.582911
Yew,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.206817
Yew,Mia Resort Nha Trang,9.143065
Yew,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),9.134731
GAVIN,HANZ Panorama Grand Residencé,10.227548
GAVIN,HANZ Muong Thanh Vien Trieu Condo Hotel,10.040231
GAVIN,Panorama Center Ocean View,9.851319
GAVIN,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.74539
GAVIN,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.463158
GAVIN,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),9.218122
Cassandra,HANZ Panorama Grand Residencé,11.116901
Cassandra,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Cassandra,Panorama Center Ocean View,10.7079525
Cassandra,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Cassandra,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Cassandra,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Hweekyung,HANZ Panorama Grand Residencé,11.116901
Hweekyung,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Hweekyung,Panorama Center Ocean View,10.7079525
Hweekyung,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Hweekyung,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Hweekyung,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
kaigin,HANZ Panorama Grand Residencé,11.116901
kaigin,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
kaigin,Panorama Center Ocean View,10.7079525
kaigin,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
kaigin,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
kaigin,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
April,HANZ Panorama Grand Residencé,10.672226
April,HANZ Muong Thanh Vien Trieu Condo Hotel,10.476761
April,Panorama Center Ocean View,10.279638
April,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.1691065
April,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.8745985
April,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),9.618911
Marianne,HANZ Panorama Grand Residencé,11.116901
Marianne,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Marianne,Panorama Center Ocean View,10.7079525
Marianne,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Marianne,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Marianne,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Quang.,HANZ Panorama Grand Residencé,11.116901
Quang.,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Quang.,Panorama Center Ocean View,10.7079525
Quang.,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Quang.,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Quang.,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
rahul,HANZ Panorama Grand Residencé,11.116901
rahul,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
rahul,Panorama Center Ocean View,10.7079525
rahul,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
rahul,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
rahul,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Youngin,HANZ Panorama Grand Residencé,11.116901
Youngin,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Youngin,Panorama Center Ocean View,10.7079525
Youngin,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Youngin,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Youngin,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
Philippe,HANZ Panorama Grand Residencé,11.116901
Philippe,HANZ Muong Thanh Vien Trieu Condo Hotel,10.913294
Philippe,Panorama Center Ocean View,10.7079525
Philippe,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.592814
Philippe,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.286043
Philippe,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.019698
danny,HANZ Panorama Grand Residencé,9.59648
danny,HANZ Muong Thanh Vien Trieu Condo Hotel,9.427624
danny,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),8.839076
danny,Panorama Center Ocean View,8.762715
danny,HÀO PHÁT HOTEL NHA TRANG,8.703254
valerie,HANZ Panorama Grand Residencé,9.795753
valerie,Khách sạn Quinter Central Nha Trang (Quinter Central Nha Trang Hotel),9.767733
valerie,Nomad Apartment,9.665125
valerie,HANZ Muong Thanh Vien Trieu Condo Hotel,9.607944
valerie,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.575122
valerie,HÀO PHÁT HOTEL NHA TRANG,9.559054
Tintswalo,HANZ Panorama Grand Residencé,9.782872
Tintswalo,HANZ Muong Thanh Vien Trieu Condo Hotel,9.603699
Tintswalo,Panorama Center Ocean View,9.423
Tintswalo,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.321679
Tintswalo,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.051717
Tintswalo,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),8.817334
jinkyum,HANZ Panorama Grand Residencé,10.208149
jinkyum,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0345545
jinkyum,Gran Meliá Nha Trang,9.996779
jinkyum,Sep'on Heartfulness Centre,9.965925
jinkyum,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",9.84402
jinkyum,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.726811
jinkyum,Gold Coast Hotel Nha Trang,9.474728
GIHUN,HANZ Panorama Grand Residencé,10.432836
GIHUN,HANZ Muong Thanh Vien Trieu Condo Hotel,10.2461
GIHUN,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.969587
GIHUN,Panorama Center Ocean View,9.901952
JUNYOUNG,CAM RANH NHA TRANG SEAVIEW RESORT,9.582701
JUNYOUNG,HANZ Panorama Grand Residencé,8.6398945
JUNYOUNG,HANZ Muong Thanh Vien Trieu Condo Hotel,8.489255
JUNYOUNG,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",8.4132595
JUNYOUNG,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),8.348466
JINU,CAM RANH NHA TRANG SEAVIEW RESORT,9.582701
JINU,HANZ Panorama Grand Residencé,8.6398945
JINU,HANZ Muong Thanh Vien Trieu Condo Hotel,8.489255
JINU,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",8.4132595
JINU,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),8.348466
NGHIA,HANZ Panorama Grand Residencé,10.603581
NGHIA,HANZ Muong Thanh Vien Trieu Condo Hotel,10.4027195
NGHIA,Panorama Center Ocean View,9.984045
NGHIA,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.860222
NGHIA,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),9.751738
NGHIA,Condotel Arena's at Bai Dai Beach Nha Trang,9.7361145
Ku,HANZ Panorama Grand Residencé,11.353753
Ku,HANZ Muong Thanh Vien Trieu Condo Hotel,11.137422
Ku,Panorama Center Ocean View,10.985235
Ku,"Căn hộ 42 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Hải (Luxury apartment sea view 28 floor Scenia Bay)",10.339134
Ku,Gold Coast Hotel Nha Trang,10.3129835
Ku,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),10.256143
MinSeon,CAM RANH NHA TRANG SEAVIEW RESORT,9.981977
MinSeon,HANZ Panorama Grand Residencé,8.999889
MinSeon,HANZ Muong Thanh Vien Trieu Condo Hotel,8.842974
MinSeon,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",8.763811
MinSeon,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),8.696318
명주,HANZ Panorama Grand Residencé,9.957217
명주,KHÁCH SẠN và CĂN HỘ AZURA GOLD (AZURA GOLD HOTEL and APARTMENT),9.927709
명주,The Arena Cam Ranh Beach seaside,9.878269
명주,HANZ Muong Thanh Vien Trieu Condo Hotel,9.788768
명주,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",9.426148
명주,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",9.418975
명주,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),9.227399
명주,The Pool Villa Cam Ranh - All Private Pool Villas,9.218113
SULKI,CAM RANH NHA TRANG SEAVIEW RESORT,9.582701
SULKI,HANZ Panorama Grand Residencé,8.6398945
SULKI,HANZ Muong Thanh Vien Trieu Condo Hotel,8.489255
SULKI,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",8.4132595
SULKI,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),8.348466
Jongmyoung,CAM RANH NHA TRANG SEAVIEW RESORT,8.784141
Jongmyoung,HANZ Panorama Grand Residencé,7.919904
Jongmyoung,HANZ Muong Thanh Vien Trieu Condo Hotel,7.7818174
Jongmyoung,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",7.712154
Jongmyoung,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),7.652762
경종,CAM RANH NHA TRANG SEAVIEW RESORT,9.981977
경종,HANZ Panorama Grand Residencé,8.999889
경종,HANZ Muong Thanh Vien Trieu Condo Hotel,8.842974
경종,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",8.763811
경종,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),8.696318
정우,CAM RANH NHA TRANG SEAVIEW RESORT,9.981977
정우,HANZ Panorama Grand Residencé,8.999889
정우,HANZ Muong Thanh Vien Trieu Condo Hotel,8.842974
정우,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",8.763811
정우,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),8.696318
주혜,CAM RANH NHA TRANG SEAVIEW RESORT,6.7877445
주혜,HANZ Panorama Grand Residencé,6.1199255
주혜,HANZ Muong Thanh Vien Trieu Condo Hotel,6.013223
주혜,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",5.959392
주혜,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),5.9134974
aom,CAM RANH NHA TRANG SEAVIEW RESORT,7.985584
aom,HANZ Panorama Grand Residencé,7.199913
aom,HANZ Muong Thanh Vien Trieu Condo Hotel,7.0743794
aom,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",7.0110497
aom,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),6.957055
Judy,HANZ Panorama Grand Residencé,9.588503
